Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000339,p-version of the finite element method,p-method|p-FEM,The p version of 'finite element method' [http://identifiers.org/biomodels.kisao/KISAO_0000337] uses a fixed mesh but increases the polynomial degree p to increase accuracy. Can be considered as a special case of the h-p version [http://identifiers.org/biomodels.kisao/KISAO_0000340].,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000337,,,,,kisao:KISAO_0000339,,2011-06-07,AZ,,,,p-method|p-FEM,The p version of 'finite element method' [http://identifiers.org/biomodels.kisao/KISAO_0000337] uses a fixed mesh but increases the polynomial degree p to increase accuracy. Can be considered as a special case of the h-p version [http://identifiers.org/biomodels.kisao/KISAO_0000340].,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000084,nonnegative Poisson tau-leaping method,modified poisson tau-leaping,"The explicit tau-leaping procedure attempts to speed up the stochastic simulation of a chemically reacting system by approximating the number of firings of each reaction channel during a chosen time increment Tau as a Poisson random variable. Since the Poisson random variable can have arbitrarily large sample values, there is always the possibility that this procedure will cause one or more reaction channels to fire so many times during Tau that the population of some reactant species will be driven negative. Two recent papers have shown how that unacceptable occurrence can be avoided by replacing the Poisson random variables with binomial random variables, whose values are naturally bounded. This paper describes a modified Poisson tau-leaping procedure that also avoids negative populations, but is easier to implement than the binomial procedure. The new Poisson procedure also introduces a second control parameter, whose value essentially dials the procedure from the original Poisson tau-leaping at one extreme to the exact stochastic simulation algorithm at the other; therefore, the modified Poisson procedure will generally be more accurate than the original Poisson procedure [http://identifiers.org/biomodels.kisao/KISAO_0000040].",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000039,,,,,kisao:KISAO_0000084,,,,,,,modified poisson tau-leaping,"The explicit tau-leaping procedure attempts to speed up the stochastic simulation of a chemically reacting system by approximating the number of firings of each reaction channel during a chosen time increment Tau as a Poisson random variable. Since the Poisson random variable can have arbitrarily large sample values, there is always the possibility that this procedure will cause one or more reaction channels to fire so many times during Tau that the population of some reactant species will be driven negative. Two recent papers have shown how that unacceptable occurrence can be avoided by replacing the Poisson random variables with binomial random variables, whose values are naturally bounded. This paper describes a modified Poisson tau-leaping procedure that also avoids negative populations, but is easier to implement than the binomial procedure. The new Poisson procedure also introduces a second control parameter, whose value essentially dials the procedure from the original Poisson tau-leaping at one extreme to the exact stochastic simulation algorithm at the other; therefore, the modified Poisson procedure will generally be more accurate than the original Poisson procedure [http://identifiers.org/biomodels.kisao/KISAO_0000040].",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000263,NFSim agent-based simulation method,,"A generalization a rule-based version of 'Gillespie's direct method' (SSA) [http://identifiers.org/biomodels.kisao/KISAO_0000029]. The method is guaranteed to produce the same results as the exact SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] by cycling over three primary steps. First, NFsim calculates the probability or propensity for each rule to take effect given the current molecular states. Second, it samples the time to the next reaction event and selects the corresponding reaction rule. Finally, NFsim executes the selected reaction by applying the rule and updating the molecular agents accordingly.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000017,,,,,kisao:KISAO_0000263,,2011-04-07,AZ,,https://identifiers.org/biosimulators/bionetgen,,,"A generalization a rule-based version of 'Gillespie's direct method' (SSA) [http://identifiers.org/biomodels.kisao/KISAO_0000029]. The method is guaranteed to produce the same results as the exact SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029] by cycling over three primary steps. First, NFsim calculates the probability or propensity for each rule to take effect given the current molecular states. Second, it samples the time to the next reaction event and selects the corresponding reaction rule. Finally, NFsim executes the selected reaction by applying the rule and updating the molecular agents accordingly.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000561,Pahle hybrid Gibson-Bruck Next Reaction method/Runge-Kutta method,,Combines a deterministic numerical integration of ODEs with a stochastic simulation algorithm. The whole biochemical network is partitioned into a deterministic and a stochastic subnet internally. The deterministic subnet contains all reactions in which only species with high particle numbers take part. All reactions with at least one low-numbered species are in the stochastic subnet. The partitioning of the biochemical network can change dynamically during the simulation. The reaction probabilities of the stochastic subnet are approximated as constant during one stochastic step. A 4th-order Runge-Kutta method is used to numerically integrate the deterministic part of the system. The stochastic subnet is simulated by the Gibson-Bruck Next Reaction Method.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000231,,,,,kisao:KISAO_0000561,,2020-10-29,JRK,,https://identifiers.org/biosimulators/copasi,,,Combines a deterministic numerical integration of ODEs with a stochastic simulation algorithm. The whole biochemical network is partitioned into a deterministic and a stochastic subnet internally. The deterministic subnet contains all reactions in which only species with high particle numbers take part. All reactions with at least one low-numbered species are in the stochastic subnet. The partitioning of the biochemical network can change dynamically during the simulation. The reaction probabilities of the stochastic subnet are approximated as constant during one stochastic step. A 4th-order Runge-Kutta method is used to numerically integrate the deterministic part of the system. The stochastic subnet is simulated by the Gibson-Bruck Next Reaction Method.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000398,iterative method for solving a system of linear equations,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000624,,,,,kisao:KISAO_0000398,,2011-07-19,AZ,,,true,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000365,NDSolve method,,"The Mathematica computation system function NDSolve is a general numerical differential equation solver. It can handle a wide range of ordinary differential equations as well as some partial differential equations. NDSolve can also solve some differential-algebraic equations, which are typically a mix of differential and algebraic equations.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000365,,2011-06-16,AZ,,Mathematica,,,"The Mathematica computation system function NDSolve is a general numerical differential equation solver. It can handle a wide range of ordinary differential equations as well as some partial differential equations. NDSolve can also solve some differential-algebraic equations, which are typically a mix of differential and algebraic equations.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000838,concentration,,"The intensive quantity concentration, or, the amount of the entity with respect to the entity in which it resides.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000831,,,,,kisao:KISAO_0000838,,06-03-2021,LPS,,,,,"The intensive quantity concentration, or, the amount of the entity with respect to the entity in which it resides.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000102,spatial description,,"Algorithm, possessing this characteristic, takes into account the location of the reacting components.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000102,,2008-07-08,NLN,,,,,"Algorithm, possessing this characteristic, takes into account the location of the reacting components.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000600,Hybrid Adaptive Gibson - Milstein Method,,"A hybrid stochastic method partitions the system into subsets of fast and slow reactions and approximates the fast reactions as a continuous Markov process, using a chemical Langevin equation, and accurately describes the slow dynamics using the Gibson algorithm. Fixed time step Milstein is used for approximate numerical solution of CLE.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000600,,2021-01-13,MLB|JRK,,https://identifiers.org/biosimulators/vcell,,,"A hybrid stochastic method partitions the system into subsets of fast and slow reactions and approximates the fast reactions as a continuous Markov process, using a chemical Langevin equation, and accurately describes the slow dynamics using the Gibson algorithm. Fixed time step Milstein is used for approximate numerical solution of CLE.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000467,maximum step size,,"An upper limit, in the units of the bound variable over which a numerical integration is being performed, that an adaptive step size numerical integration algorithm should take.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000242,,,,,kisao:KISAO_0000467,,2013-07-05,AZ,,,,,"An upper limit, in the units of the bound variable over which a numerical integration is being performed, that an adaptive step size numerical integration algorithm should take.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000609,"Embedded Runge-Kutta Prince-Dormand (8,9) method",RK8PD,An embedded Runge-Kutta integrator of order 8(9).,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000302,,,,,kisao:KISAO_0000609,,2021-01-25,JRK,,https://identifiers.org/biosimulators/ibiosim,,RK8PD,An embedded Runge-Kutta integrator of order 8(9).,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000593,MOMA,Minimization of Metabolic Adjustment,Minimization Of Metabolic Adjustment (MOMA) is an extension of FBA for the prediction of flux distributions in gene knockouts. MOMA identifies the closest point in the permissible flux space of the knockout to the wild-type flux vector by solving an optimization problem.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000407|http://www.biomodels.net/kisao/KISAO#KISAO_0000622,,,,,kisao:KISAO_0000593,,2020-10-29,JRK,,,true,Minimization of Metabolic Adjustment,Minimization Of Metabolic Adjustment (MOMA) is an extension of FBA for the prediction of flux distributions in gene knockouts. MOMA identifies the closest point in the permissible flux space of the knockout to the wild-type flux vector by solving an optimization problem.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000237,approximate solution,,"Approximation algorithms are algorithms used to find approximate solutions to optimization problems. Approximation algorithms are often associated with NP-hard problems; since it is unlikely that there can ever be efficient polynomial time exact algorithms solving NP-hard problems, one settles for polynomial time sub-optimal solutions. Unlike heuristics, which usually only find reasonably good solutions reasonably fast, one wants provable solution quality and provable run time bounds. Ideally, the approximation is optimal up to a small constant factor (for instance within 5% of the optimal solution). Approximation algorithms are increasingly being used for problems where exact polynomial-time algorithms are known but are too expensive due to the input size.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000235,,,,,kisao:KISAO_0000237,,,,,,,,"Approximation algorithms are algorithms used to find approximate solutions to optimization problems. Approximation algorithms are often associated with NP-hard problems; since it is unlikely that there can ever be efficient polynomial time exact algorithms solving NP-hard problems, one settles for polynomial time sub-optimal solutions. Unlike heuristics, which usually only find reasonably good solutions reasonably fast, one wants provable solution quality and provable run time bounds. Ideally, the approximation is optimal up to a small constant factor (for instance within 5% of the optimal solution). Approximation algorithms are increasingly being used for problems where exact polynomial-time algorithms are known but are too expensive due to the input size.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000831,model and simulation property,,A variable of a model or simulation.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,kisao:KISAO_0000831,,06-03-2021,LPS,,,true,,A variable of a model or simulation.,,,,,,,
